LMPK00000001,Zaragozic acid A,"1S-((4S-acetoxy-5R-methyl-3-methylene-6-phenylhexyl)-6-(E)-4S,6S-dimethyloct-2-enoyloxy)-4,7S-dihydroxy-2,8-dioxabicyclo[3.2.1]octane-3S,4S,5R-tricarboxylic acid ",C35H46O14   ,690.2888,Polyketides [PK],Other Polyketides [PK00],
LMPK12020137,-,"7,8-(2,2-Dimethylpyrano)-3,4'-dihydroxy-5-methoxyflavan",C21H22O5   ,354.1467,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020138,"Afzelechin 5,4'-dimethyl ether",-,C17H18O5   ,302.1154,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020139,"Epicatechin 5,3'-dimethyl ether",-,C17H18O6   ,318.1103,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020140,"Epigallocatechin 5,3',5'-trimethyl ether 3-O-gallate",-,C25H24O11   ,500.1319,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020141,Catechin-7-methyl ether,-,C16H16O6   ,304.0947,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020142,Catechin-3'-methyl ether,-,C16H16O6   ,304.0947,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020143,"Catechin 7,4'-dimethyl ether",-,C17H18O6   ,318.1103,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020144,Plumerubroside,-,C24H30O12   ,510.1737,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020145,"3',4'-Methylenedioxy epicatechin 5,7-dimethyl ether",-,C18H18O6   ,330.1103,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020146,"Catechin 5,7,3'-trimethyl ether",-,C18H20O6   ,332.126,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020147,"Epicatechin 5,7,3'-trimethyl ether",-,C18H20O6   ,332.126,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020148,"Catechin 5,7,4'-trimethyl ether",-,C18H20O6   ,332.126,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020149,-,"3,5,7,3',4'-Pentahydroxy-6-methoxyflavan 3-O-[glucopyranosyl-(4->1)-alpha-D-xylopyranoside]",C27H34O16   ,614.1847,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020150,Barbatoflavan,-,C24H28O13   ,524.153,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020151,Elephantorrhizol,-,C15H14O8   ,322.0689,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020152,"(+)-8-Hydroxy-5,5-dimethylpeltogynan",-,C18H18O6   ,330.1103,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020153,Elaeocyanidin,-,C19H20O7   ,360.1209,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020154,Peltogynan,-,C16H14O5   ,286.0841,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020155,Cyanomaclurin,-,C15H12O6   ,288.0634,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020156,-,"6,12-Methano-6H,12H-dibenzo[b,f][1,5]dioxocin-2,3,9,13-tetrol",C15H12O6   ,288.0634,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020157,Pneumatopterin A,-,C29H38O15   ,626.2211,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020158,Hildgardtol A,-,C21H22O4   ,338.1518,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020159,Methylhildgardtol A,-,C22H24O4   ,352.1675,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020160,Tephrowatsin A,-,C22H26O4   ,354.1831,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020161,Quercetol B,-,C23H28O4   ,368.1988,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020162,Hildgardtol B,-,C21H22O4   ,338.1518,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020163,Methylhildgardtol B,-,C22H24O4   ,352.1675,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020164,Xuulanin,-,C22H24O4   ,352.1675,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020165,Triphyllin B,-,C29H38O16   ,642.216,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020166,Apiferol,-,C15H14O5   ,274.0841,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020167,Eruberin A,-,C25H30O8   ,458.1941,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020168,Eruberin B,-,C30H40O15   ,640.2367,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020169,Triphyllin A,-,C30H40O16   ,656.2316,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020170,Luteoforol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020171,-,"4,5,4'-Trihydroxy-7-methoxy-8-prenylflavan",C21H24O5   ,356.1624,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020172,Eruberin C,-,C31H42O15   ,654.2524,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020173,-,"4-Hydroxy-5,7,4'-trimethoxyflavan",C18H20O5   ,316.1311,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020174,"4,6'-Epoxyorotiniflavan-4-ol",-,C26H28O6   ,436.1886,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020175,Guibourtinidol-4alpha-ol,-,C15H14O5   ,274.0841,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020176,Epiguibourtinidol-4alpha-ol,-,C15H14O5   ,274.0841,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020177,Epiguibourtinidol-4beta-ol,-,C15H14O5   ,274.0841,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020178,Fisetinidol-4beta-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020179,Fisetinidol-4alpha-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020180,Epifisetinidol-4alpha-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020181,ent-Fisetinidol-4beta-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020182,ent-Epifisetinidol-4beta-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020183,"Fisetinidol-4beta-ol 7,3',4'-trimethyl ether",-,C18H20O6   ,332.126,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020184,"Fisetinidol-4beta-ol 3,4,7,3',4'-pentamethyl ether",-,C20H24O6   ,360.1573,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020185,Robinetinidol-4alpha-ol,-,C15H14O7   ,306.074,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020186,Oritin-4beta-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020187,Epioritin-4alpha-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020188,Epioritin-4beta-ol,-,C15H14O6   ,290.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020189,Ortin-4alpha-ol 8-methyl ether,-,C16H16O6   ,304.0947,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020190,Epioritin-4alpha-ol 8-methyl ether,-,C16H16O6   ,304.0947,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020191,Mesquitol-4beta-ol,-,C15H14O7   ,306.074,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020192,Epimesquitol-4alpha-ol,-,C15H14O7   ,306.074,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020193,Epimesquitol-4beta-ol,-,C15H14O7   ,306.074,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020194,Mesquitol-4alpha-ol 8-methyl ether,-,C16H16O7   ,320.0896,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020195,"Mesquitol-4beta-ol 3,8-dimethyl ether",-,C17H18O7   ,334.1053,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020196,Epimesquitol-4alpha-ol 4-ethyl ether,-,C17H18O7   ,334.1053,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020197,Quercetol A,-,C21H22O5   ,354.1467,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020198,Leucopelargonidin 3-O-glucoside,-,C21H24O11   ,452.1319,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020199,-,Catechin-4-ol 3-O-beta-D-galactopyranoside,C21H24O12   ,468.1268,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020200,-,Catechin-4-ol 3-O-beta-D-glycopyranoside,C21H24O12   ,468.1268,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020201,-,Catechin-4-ol 3-O-alpha-L-rhamnopyranoside,C21H24O11   ,452.1319,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020202,Leucocyanidin,-,C15H14O7   ,306.074,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020203,-,Catechin-4beta-ol,C15H14O7   ,306.074,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020204,-,Catechin-4-ol 3'-methyl ether 3-O-alpha-L-rhamnopyranoside,C22H26O11   ,466.1475,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020205,Diospyrin,-,C21H24O13   ,484.1217,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020206,Leucodelphinidin 3-O-alpha-L-rhamnopyranoside,-,C21H24O12   ,468.1268,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020207,Leucodelphinidin 3-O-(beta-D-glucopyranosyl-(1->4)-alpha-L-rhamnopyranoside),-,C27H34O17   ,630.1796,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020208,"Leucodelphinidin 4-O-[2,4-bisgalloyl-6-(3-galloylgalloyl)-beta-D-glucopyranoside]",-,C49H40O29   ,1092.1655,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020209,Gallocatechin-4beta-ol,-,C15H14O8   ,322.0689,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020210,"3,4,7-Trihydroxy-5-methoxy-8-prenylflavan 7-O-beta-D-glucopyranoside",-,C27H34O11   ,534.2101,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020211,"3,4,7-Trihydroxy-5-methoxy-8-prenylflavan 4-O-(beta-D-xylopyranosyl-(1->6)-beta-D-glucopyranoside)",-,C32H42O15   ,666.2524,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020212,5-O-Methyl-8-prenylafzelechin-4beta-ol,-,C21H24O6   ,372.1573,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020213,4beta-Hydroxyobovatachromene,-,C21H22O6   ,370.1416,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020214,-,"3,4,7-Trihydroxy-5,4'-dimethoxy-6,8-dimethylflavan",C19H22O6   ,346.1416,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020215,-,"3,7-Dihydroxy-4,5-dimethoxy-8-prenylflavan 7-O-beta-D-glucopyranoside",C28H36O11   ,548.2258,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020216,"3,5-Di-O-methyl-8-prenylafzelechin-4beta-ol",-,C22H26O6   ,386.1729,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020217,"4,5-Di-O-methyl-8-prenylafzelechin-4beta-ol",-,C22H26O6   ,386.1729,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020218,-,"3beta,4beta,5-Trimethoxy-4'-hydroxy- (6:7)-2,2-dimethylpyranoflavan",C23H26O6   ,398.1729,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020219,-,"3,4,5,6-Tetramethoxyfurano[2,3-h]flavan",C21H22O6   ,370.1416,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020220,Diplotropin,-,C21H22O6   ,370.1416,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020221,Peltogynan-4-alpha-ol,-,C16H14O6   ,302.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020222,ent-Epipeltogynan-4alpha-ol,-,C16H14O6   ,302.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020223,7-O-Methylpeltogynol,-,C17H16O6   ,316.0947,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020224,Mopanan-4alpha-ol,-,C16H14O6   ,302.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020225,Epimopanan-4alpha-ol,-,C16H14O6   ,302.079,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020226,"4-O-Methyl-3',4'-methylenedioxymopanan-4alpha-ol",-,C18H16O6   ,328.0947,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020227,7-Hydroxyflavan,-,C15H14O2   ,226.0994,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020228,4'-Hydroxy-4-(4-hydroxystyryl)-7-methoxyflavan,-,C24H22O4   ,374.1518,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020229,(+)-Myristinin A,-,C33H40O7   ,548.2774,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020230,-,"7,4'-Dihydroxy-8-methylflavan",C16H16O3   ,256.1099,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020231,-,4'-Hydroxy-7-methoxy-8-methylflavan,C17H18O3   ,270.1256,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020232,Broussin,-,C16H16O3   ,256.1099,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020233,-,"7,4'-Dihydroxyflavan",C15H14O3   ,242.0943,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020234,-,4'-Hydroxy-7-methoxyflavan,C16H16O3   ,256.1099,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020235,-,"7-Hydroxy-3',4'-methylenedioxyflavan 7-O-beta-D-glucopyranoside",C22H24O9   ,432.142,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020236,Kazinol A,-,C25H30O4   ,394.2144,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020237,Kazinol E,-,C30H38O4   ,462.277,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020238,Kazinol Q,-,C30H38O4   ,462.277,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020239,"7,3'-Dihydroxy-4'-methoxy-8-methylflavan",-,C17H18O4   ,286.1205,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020240,"7,4'-Dihydroxy-3'-methoxy-8-methylflavan",-,C17H18O4   ,286.1205,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020241,Kazinol B,-,C25H28O4   ,392.1988,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020242,Kazinol H,-,C30H36O4   ,460.2614,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020243,Broussoflavan A,-,C25H30O6   ,426.2042,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020244,-,"3',4'-Dihydroxy-7-methoxyflavan",C16H16O4   ,272.1049,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020245,-,"7,4'-Dihydroxy-3'-methoxyflavan",C16H16O4   ,272.1049,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020246,-,"7,3'-Dihydroxy-4'-methoxyflavan",C16H16O4   ,272.1049,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020247,-,"4'-Hydroxy-7,3'-dimethoxyflavan",C17H18O4   ,286.1205,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020248,-,"7-Hydroxy-3',4'-methylenedioxyflavan",C16H14O4   ,270.0892,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020249,Auriculoside,-,C22H26O10   ,450.1526,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020250,-,"7,2'-Dihydroxy-6,8-dimethyl-4',5'-methylenedioxyflavan",C18H18O5   ,314.1154,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020251,-,"7,2'-Dihydroxy-5,8-dimethyl-4',5'-methylenedioxyflavan",C18H18O5   ,314.1154,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020252,-,"2'-Hydroxy-7-methoxy-4',5'-methylenedioxyflavan",C17H16O5   ,300.0998,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020253,Koaburanin,-,C21H24O8   ,404.1471,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020254,-,8-trans-[2-(6-Benzoyloxy-4-hydroxy-2-methoxy-3-methylphenyl)ethenyl]-5-methoxyflavan-7-ol,C33H30O7   ,538.1992,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020255,-,"5,7-Dimethoxy-8-prenylflavan",C22H26O3   ,338.1882,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020256,Nitenin,-,C22H28O4   ,356.1988,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020257,-,7-Hydroxy-5-methoxy-6-methylflavan,C17H18O3   ,270.1256,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020258,-,7-Hydroxy-5-methoxyflavan,C16H16O3   ,256.1099,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020259,Tephrowatsin E,-,C17H18O3   ,270.1256,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020260,-,"2-(3,5-Dimethoxyphenyl)-3,4-dihydro-7-methoxy-2H-1-benzopyran-5-ol",C18H20O5   ,316.1311,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020261,Apigeniflavan 5-O-xyloside,-,C20H22O8   ,390.1315,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020262,Apigeniflavan,-,C15H14O4   ,258.0892,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020263,-,"5,7-Dihydroxy-4'-methoxyflavan",C16H16O4   ,272.1049,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020264,Viscutin 3,-,C20H22O9   ,406.1264,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020265,Viscutin 1,-,C27H26O11   ,526.1475,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020266,Viscutin 2,-,C29H28O12   ,568.1581,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020267,Diffutin,-,C23H28O10   ,464.1683,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020268,Diffutidin,-,C17H18O5   ,302.1154,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020269,-,"5,2'-Dihydroxy-7-methoxy-6,8-dimethyl-4',5'-methylenedioxyflavan",C19H20O6   ,344.126,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020270,-,"7-Hydroxy-5,4'-dimethoxyflavan",C17H18O4   ,286.1205,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020271,-,"5,4'-Dihydroxy-7'-methoxy-8-methylflavan",C17H18O4   ,286.1205,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020272,Dichotosin,-,C23H28O9   ,448.1733,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020273,Dichotosinin,-,C24H30O10   ,478.1839,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020274,-,"4'-Hydroxy-4-(4-hydroxystyryl)-5,7-dimethoxyflavan",C25H24O5   ,404.1624,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020275,-,"4'-Hydroxy-5,7-dimethoxy-8-methylflavan",C18H20O4   ,300.1362,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020276,-,"4'-Hydroxy-5,7-dimethoxyflavan",C17H18O4   ,286.1205,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020277,-,"5,7,4'-Trimethoxyflavan",C18H20O4   ,300.1362,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020278,-,"3',4'-Dihydroxy-5,7-dimethoxyflavan",C17H18O5   ,302.1154,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
LMPK12020279,-,"(2S)-4'-Hydroxy-5,7,3'-trimethoxyflavan",C18H20O5   ,316.1311,Polyketides [PK],Flavonoids [PK12],"Flavans, Flavanols and Leucoanthocyanidins [PK1202]"
