520,2-Dodecanone,1381,C12H24O    ,184
521,4-Isopropylcyclohexanol (Isomer 2),1130,C9H18O    ,142
522,Moskachane B,1794,C13H16O3    ,220
523,Moskachane D,2001,C15H20O3    ,248
524,cis-Verbenol,1132,C10H16O    ,152
525,(Z)-Salvene,849,C9H16    ,124
526,(E)-Salvene,859,C9H16    ,124
527,Santolinatriene,909,C10H16    ,136
528,a-Thujene,932,C10H16    ,136
529,Sabinene,973,C10H16    ,136
530,a-Terpinene,1013,C10H16    ,136
531,trans-Verbenol,1136,C10H14O    ,150
532,Verbenone,1183,C10H14O    ,150
533,Z-Cinnamaldehyde,1185,C9H8O    ,132
534,3-Phenylpropanol,1201,C9H12O    ,136
535,(E)-Cinnamyl alcohol,1275,C9H10O    ,134
536,b-Irone,1566,C14H22O    ,206
537,Benzyl acetate,1134,C9H10O2    ,150
538,Indole,1257,C8H7N    ,117
539,d-Jasmolactone,1450,C10H16O2    ,168
540,N-Acetyl methyl anthranilate,1565,C10H11O3N    ,193
541,Benzyl benzoate,1730,C14H12O2    ,212
542,6-Methylhept-5-en-2-one,978,C8H14O    ,126
543,Rosefuran,1091,C10H14O    ,150
544,Rosefuran epoxide,1161,C10H14O2    ,166
545,b-Pinene,978,C10H16    ,136
546,Myrcene,987,C10H16    ,136
547,Oct-3-en-1-ol (Isomer 2),1049,C8H16O    ,128
548,"6-Acetoxy-p-mentha-1(7),8-diene (Isomer 2)",1343,C12H18O2    ,194
549,(E)-4-Propenylphenol angelate,1751,C14H16O2    ,216
550,cis-Epoxypseudoisoeugenyl-2-methyl butyrate,1870,C15H20O4    ,264
551,Myrtenal,1172,C10H14O    ,150
552,(E)-Ocimenone,1219,C10H14O    ,150
553,(Z)-Ocimenone,1209,C10H14O    ,150
554,Isomenthyl acetate,1298,C12H22O2    ,198
555,Thymoquinone,1215,C10H12O2    ,164
556,Cymen-9-ol,1157,C10H14O    ,150
557,"8,9-Dehydrothymol",1190,C10H12O    ,148
558,(Z)-Methyl p-hydroxycinnamate,1603,C10H10O3    ,178
559,b-Thujaplicine,1449,C10H12O2    ,164
560,n-Undecane,1100,C11H24    ,156
561,n-Nonane,906,C9H20    ,128
562,Pinocamphone,1139,C10H16O    ,152
563,Isopinocamphone,1151,C10H16O    ,152
564,Methyl 2-methylbutyrate,954,C6H12O2    ,116
565,6-Methylhept-5-enal,985,C8H14O    ,126
566,Furomyrcenol,1256,C10H14O2    ,166
567,a-Ionone epoxide (Isomer 1),1516,C13H20O2    ,208
568,o-Cresol,1037,C7H8O    ,108
569,(E)-2-Hexenal,832,C6H10O    ,98
570,Ethyl 2-methylbutyrate,843,C7H14O2    ,130
571,"p-Mentha-2,4(8)-diene",1077,C10H16    ,136
572,"p-Mentha-1,3,8-triene",1101,C10H16    ,136
573,Neroloxide,1137,C10H16O    ,152
574,Neoisopulegol,1150,C10H18O    ,154
575,"(E,E)-Nona-3,6-dien-1-ol",1145,C9H16O    ,140
576,n-Pentylbenzene,1150,C11H16    ,148
577,(Z)-Ethyl oct-5-enoate,1174,C10H18O2    ,170
578,a-Terpineol,1176,C10H18O    ,154
579,"2a-Hydroxy-1,8-cineol",1196,C10H18O2    ,170
580,cis-Pulegol,1215,C10H18O    ,154
581,"3b-Hydroxy-1,8-cineol",1229,C10H18O2    ,170
582,Linalyl acetate,1239,C12H20O2    ,196
583,Isopiperitenone,1240,C10H14O    ,150
584,Piperitenone,1318,C10H14O    ,150
585,Piperitenone oxide,1335,C10H14O2    ,166
586,Geranyl acetate,1362,C12H20O2    ,196
587,2-Methylbutyl benzoate,1419,C12H16O2    ,192
588,Myristicine,1489,C11H12O3    ,192
589,Acetophenone,1036,C8H8O    ,120
590,Dihydrotagetone,1047,C10H18O    ,154
591,p-Cymenene,1075,C10H12    ,132
592,Piperiton epoxid,1232,C10H16O2    ,168
593,Nepetalacton (Isomer 2),1360,C10H14O2    ,166
594,"3,4-Dimethyl-5-pentyl-5H-furan-2-one",1481,C11H18O2    ,182
595,Methyl p-methoxybenzoate,1338,C9H10O3    ,166
596,(E)-o-Methoxycinnamyl alcohol,1488,C10H12O2    ,164
597,(E)-m-Methoxycinnamyl alcohol,1511,C10H12O2    ,164
598,(E)-p-Methoxycinnamyl alcohol,1523,C10H12O2    ,164
599,Perillene,1090,C10H14O    ,150
600,Methyl anthranilate,1308,C8H9O2N    ,151
601,1-(3-Methoxyphenyl)-2-phenylethane,1735,C15H16O    ,212
602,"1-Phenyl-2-(3,5-dimethoxyphenyl)-ethane",1962,C16H18O2    ,242
603,1-(3-Methoxyphenyl)-2-(4-methoxyphenyl)-ethane,1988,C16H18O2    ,242
604,Neryl isobutyrate,1468,C14H24O2    ,224
605,Zingiberenol,1596,C14H24O    ,208
606,Encecalin,1813,C14H16O3    ,232
607,Ethyl p-methoxybenzoate,1415,C10H12O3    ,180
608,Albanone,1389,C12H18O    ,178
609,"7,10-Anhydro-11,12-dihydrochiloscypholone",1449,C15H24O    ,220
610,1(11)-Africanen-8-ol,1486,C15H24O    ,220
611,Atractylone,1497,C15H20O    ,216
612,Conocephalenol,1497,C15H26O    ,222
613,Cubebol,1514,C15H26O    ,222
614,Photosantalol,1511,C15H24O    ,220
615,Cyperene epoxide,1524,C15H24O    ,220
616,Isoafricanol,1529,C15H26O    ,222
617,"cis-Cadina-4,6-dien-11-ol",1531,C15H24O    ,220
618,"Elema-1,3-dien-7-ol",1531,C15H24O    ,220
619,Tamariscol,1535,C15H26O    ,222
620,Pacifigorgiol,1539,C15H26O    ,222
621,"(E,E)-Methyl 10-oxofarnesoate",1896,C16H26O3    ,266
622,b-Caryophyllene oxide,1546,C15H24O    ,220
623,Africanone,1547,C15H22O    ,218
624,"1,8-Oxidocadin-4-ene",1551,C15H24O    ,220
625,"4bH,5aH-cis-Eudesm-6-en-11-ol",1555,C15H26O    ,222
626,Dactylol,1556,C15H26O    ,222
627,cis-Sesquisabinenhydrate,1558,C15H26O    ,222
628,"11,12-Dihydrochiloscyphone",1558,C15H24O    ,220
629,Aromadendran-5-ol,1562,C15H26O    ,222
630,Oxidohimachalene,1557,C15H22O    ,218
631,(+)-Marsupellol,1564,C15H24O    ,220
632,b-Himachalol,1638,C15H26O    ,222
633,Maaliol,1565,C15H26O    ,222
634,Deoxopinguisone,1563,C15H22O    ,218
635,Palustrol,1569,C15H26O    ,222
636,"4a-Hydroxygermacra-1(10),5-diene",1571,C15H26O    ,222
637,Spathulenol,1572,C15H24O    ,220
638,4-Dehydroviridiflorol,1572,C15H24O    ,220
639,Caryophyllene oxide,1578,C15H24O    ,220
640,"7-Acetoxyelema-1,3,8-triene",1584,C17H26O2    ,262
641,Globulol,1589,C15H26O    ,222
642,Cubeban-11-ol,1591,C15H26O    ,222
643,Salvial-4(14)-en-1-one,1592,C15H24O    ,220
644,"Bisabola-2,10-diene 1,9-oxide",1592,C15H24O    ,220
645,b-Oplopenone,1595,C15H24O    ,220
646,Longiborneol,1597,C15H26O    ,222
647,Rosifoliol,1599,C15H26O    ,222
648,Ledol,1600,C15H26O    ,222
649,"2-Methyl-1-(octahydro-7,7a-dimethyl-1H-inden-1-yl)-propan-1-one",1601,C15H26O    ,222
650,Eudesm-4-en-7-ol,1604,C15H26O    ,222
651,Rearrangement product from Grimaldone,1608,C15H22O    ,218
652,Maalian-5-ol,1607,C15H26O    ,222
653,10-epi-g-Eudesmol,1609,C15H26O    ,222
654,ar-Curcumen-7-ol,1610,C15H22O    ,218
655,"Amorpha-4,7-dien-11-ol",1610,C15H24O    ,220
656,5-Guaiene-11-ol,1619,C15H26O    ,222
657,g-Eudesmol,1618,C15H26O    ,222
658,Alismol,1619,C15H24O    ,220
659,Gymnomitrone,1620,C15H22O    ,218
660,Isospathulenol,1625,C15H24O    ,220
661,Isogymnomitrol,1625,C15H24O    ,220
662,"Furanoeudesm-1,3-diene",1630,C15H18O    ,214
663,Amorpha-4-en-7-ol,1629,C15H26O    ,222
664,"Eudesm-3,11-dien-5-ol",1632,C15H24O    ,220
665,Hinesol,1632,C15H26O    ,222
666,T-Muurolol,1633,C15H26O    ,222
667,"(E,E)-Germacradiene-11-ol",1633,C15H26O    ,222
668,T-Cadinol,1633,C15H26O    ,222
669,Gymnomitr-3(15)-en-4-one,1635,C15H22O    ,218
670,1(10)-Spirovetivene-7b-ol,1636,C15H26O    ,222
671,"Muurola-3,7(11)-dien-1-ol",1637,C15H24O    ,220
672,6-Himachalen-9b-ol,1638,C15H26O    ,222
673,Gymnomitran-4-one,1639,C15H24O    ,220
674,b-Eudesmol,1641,C15H26O    ,222
675,Furanoeremophilene,1642,C15H22O    ,218
676,2-Himachalen-7b-ol,1642,C15H26O    ,222
677,a-Cadinol,1643,C15H26O    ,222
678,Eudesm-4(15)-en-7-ol,1643,C15H24O    ,220
679,"2-Methyl-1-(octahydro-7,7a-dimethyl-1H-inden-1-yl)-propan-1-ol",1645,C15H28O    ,224
680,Eudesm-11-en-4a-ol,1649,C15H26O    ,222
681,1(10)-Valencen-7b-ol,1646,C15H26O    ,222
682,Valerianol,1647,C15H26O    ,222
683,Eudesm-3-en-7-ol,1650,C15H26O    ,222
684,10-epi-trans-Dracunculifoliol,1591,C15H26O    ,222
685,7-epi-a-Eudesmol,1653,C15H26O    ,222
686,Acorenol B,1654,C15H26O    ,222
687,Bisabolol oxide B,1654,C15H26O2    ,238
688,Aromadendran-12-ol,1654,C15H24O    ,220
689,Grimaldone,1656,C15H22O    ,218
690,Gymnomitrol,1657,C15H24O    ,220
691,Eudesm-4(15)-en-6-ol,1656,C15H26O    ,222
692,Saccogynol,1660,C15H22O    ,218
693,Valeranone,1664,C15H26O    ,222
694,4-epi-Acorenone,1664,C15H24O    ,220
695,Gymnomitr-3(15)-en-4a-ol,1665,C15H24O    ,220
696,Acorenol,1667,C15H26O    ,222
697,epi-Cyclosantalal,1668,C15H24O    ,220
698,(Z)-g-Atlantone,1669,C15H22O    ,218
699,a-Alasken-6-ol,1674,C15H24O    ,220
700,Bisabolone oxide A,1675,C15H24O2    ,236
701,"Amorpha-4,7(11)-dien-8-one",1679,C15H22O    ,218
702,"Amorpha-4,9-dien-2-ol",1679,C15H24O    ,220
703,"Amorpha-4,9-dien-14-al",1685,C15H22O    ,218
704,Eudesm-3-en-6-ol,1679,C15H26O    ,222
705,Khusiol,1680,C15H26O    ,222
706,(E)-g-Atlantone,1681,C15H22O    ,218
707,Acorenone,1681,C15H24O    ,220
708,"Cadina-1(10),4-dien-8a-ol",1682,C15H24O    ,220
709,Bicyclogermacren-14-al,1684,C15H22O    ,218
710,Cyperotundone,1684,C15H22O    ,218
711,(Z)-a-Atlantone,1689,C15H22O    ,218
712,Lanceol oxide,1695,C15H24O    ,220
713,Farnesol (Isomer 1),1694,C15H26O    ,222
714,"6a-Hydroxygermacra-1(10),4-diene",1687,C15H26O    ,222
715,"Acora-7(11),9-dien-2-one",1706,C15H22O    ,218
716,Valerenal,1706,C15H22O    ,218
717,a-Herbertenol,1711,C15H22O    ,218
718,Dihydrochiloscypholone,1711,C15H26O2    ,238
719,Italicen-4-one,1717,C15H22O    ,218
720,Farnesol (Isomer 2),1718,C15H26O    ,222
721,"10-epi-1,8-Oxidocadina-4-ene",1539,C15H24O    ,220
722,Neopetasone,1733,C15H22O    ,218
723,"7,14-Anhydroamorpha-4,9-diene",1733,C15H22O    ,218
724,Lepidozenal,1744,C15H22O    ,218
725,"7-Acetoxyelema-1,3-dien-8-ol",1793,C17H28O3    ,280
726,Naviculol,1734,C15H26O    ,222
727,Bisabolol oxide A,1740,C15H26O2    ,238
728,a-Cyperone,1741,C15H22O    ,218
729,Cyclocolorenone,1745,C15H22O    ,218
730,Gymnomitrol acetate,1751,C17H26O2    ,262
731,b-Herbertenol,1751,C15H22O    ,218
732,(E)-a-Atlantone,1754,C15H22O    ,218
733,(Z)-Lanceol,1755,C15H24O    ,220
734,Cuparophenol,1763,C15H22O    ,218
735,Cedryl acetate,1764,C17H28O2    ,264
736,14-Oxocalamenene,1768,C15H20O    ,216
737,Isovalencenol,1779,C15H24O    ,220
738,Drimenol,1750,C15H26O    ,222
739,cis-5-Hydroxycalamenene,1790,C15H22O    ,218
740,Khusienol acetate,1789,C17H26O2    ,262
741,Fukinanolide,1798,C15H22O2    ,234
742,"Bisabola-2,7(Z),10(Z)-triene-13-ol",1806,C15H24O    ,220
743,Cyperadione,1820,C15H24O2    ,236
744,cis-Spiroether,1850,C13H12O2    ,200
745,trans-Spiroether,1853,C13H12O2    ,200
746,"trans-4,8a-Dimethyl-4a,5-epoxydecaline",1350,C12H20O    ,180
747,Peculiaroxide,1416,C15H26O    ,222
748,Furanoelemene,1485,C15H20O    ,216
749,Guaioxide,1487,C15H26O    ,222
750,Elemol,1541,C15H26O    ,222
751,Lemnalol,1579,C15H24O    ,220
752,Fokienol,1582,C15H24O    ,220
753,Thujopsane-2b-ol,1593,C15H26O    ,222
754,a-Alasken-8-ol,1600,C15H24O    ,220
755,6-epi-Cubenol,1602,C15H26O    ,222
756,Widdrol,1601,C15H26O    ,222
757,Marsupellone,1604,C15H22O    ,218
758,Axinyssene,1860,C20H32    ,272
759,"Selina-1,3,7(11)-trien-8-one",1616,C15H20O    ,216
760,Myliol,1617,C15H22O    ,218
761,a-Acorenol,1623,C15H26O    ,222
762,Furanogermacrene,1624,C15H20O    ,216
763,"Acora-3,7(11)-dien-6-ol",1626,C15H24O    ,220
764,b-Acorenol,1626,C15H26O    ,222
765,a-Alaskene-8-ol,1632,C15H24O    ,220
766,Microbiotol,1632,C15H26O    ,222
767,Isopinguisanine,1638,C15H20O2    ,232
768,Gymnomitr-3(15)-en-4b-ol,1653,C15H24O    ,220
769,a-Eudesmol,1653,C15H26O    ,222
770,Isorotundenol,1659,C15H26O    ,222
771,Bulnesol,1665,C15H26O    ,222
772,Bicyclohumulenone,1668,C15H24O    ,220
773,"Selina-4(15),11-dien-8-ol",1670,C15H24O    ,220
774,Smyrnicordifuran,1673,C15H18O2    ,230
775,b-Sinensal,1675,C15H22O    ,218
776,Isocyperol,1676,C15H24O    ,220
777,a-Cuparenone,1681,C15H20O    ,216
778,Cyperol,1681,C15H24O    ,220
779,Gymnomitr-3-en-15-ol,1688,C15H24O    ,220
780,Pinguisanine,1706,C15H20O2    ,232
781,"Acora-3,7(11)-dien-8-one",1709,C15H22O    ,218
782,Vetiselinol,1709,C15H24O    ,220
783,"10,11-Dihydro-a-cuparenone",1712,C15H22O    ,218
784,"Oxidoselina-1,3,7(11)-trien-8-one",1725,C15H20O2    ,232
785,a-Sinensal,1726,C15H22O    ,218
786,Plagiochilide,1729,C15H20O2    ,232
787,"(E,E)-Methyl 10,11-epoxyfarnesoate",1875,C16H26O3    ,266
788,"Eudesma-3,11-dien-2-one",1776,C15H22O    ,218
789,Zizaenic acid,1791,C15H22O2    ,234
790,Acutifolene B,1806,C15H20O3    ,248
791,a-Vetivone,1821,C15H22O    ,218
792,"(E,E)-Farnesylacetate",1822,C17H28O2    ,264
793,Acutifolene A,1833,C16H22O3    ,262
794,Furanoeremophilone,1855,C15H20O2    ,232
795,2-Acetoxyfuranoelemene,1876,C17H22O3    ,274
796,"Guaia-3,10(14)-dien-6,12-olide",1938,C15H20O2    ,232
797,"Guaia-3,7(11),10(14)-trien-6,12-olide",1950,C15H18O2    ,230
798,1b-Acetoxyfurano-4(15)-eudesmene,1964,C17H22O3    ,274
799,1b-Acetoxyfurano-3-eudesmene,1978,C17H22O3    ,274
800,Maalioxide,1508,C15H26O    ,222
801,Kessane,1533,C15H26O    ,222
802,Humulene epoxide 3,1626,C15H24O    ,220
803,8-Hydroxybicyclogermacrene,1661,C15H24O    ,220
804,Lactarovioline,2068,C15H14O    ,210
805,5-epi-Pinguisenol,1764,C15H26O    ,222
806,b-Santalol acetate,1800,C17H26O2    ,262
807,Bisacumol (Isomer 1),1596,C15H22O    ,218
808,Bisacumol (Isomer 2),1619,C15H22O    ,218
809,"Bisabola-1,3(15),10-trien-9-ol (Isomer 1)",1666,C15H24O    ,220
810,"Bisabola-1,3(15),10-trien-9-ol (Isomer 2)",1678,C15H24O    ,220
811,trans-Sesquisabinen hydrate,1564,C15H26O    ,222
812,1bH-Presilphiperfolane-9a-ol,1510,C15H26O    ,222
813,1aH-Presilphiperfolan-9b-ol,1499,C15H26O    ,222
814,Presilphiperfolane-9a-ol,1519,C15H26O    ,222
815,ar-Curcumen-15-al,1681,C15H20O    ,216
816,Sesquicineol,1507,C15H26O    ,222
817,Italicen-13-al,1671,C15H22O    ,218
818,a-Copaen-8-ol,1551,C15H24O    ,220
819,Khusimol,1720,C15H24O    ,220
820,Zizanol,1656,C15H24O    ,220
821,Oxidocadalene,1644,C15H18O    ,214
822,Eremoligenol,1614,C15H26O    ,222
823,Isohumbertiol D (Isomer 2),1519,C15H24O    ,220
824,Isohumbertiol D (Isomer 1),1490,C15H24O    ,220
825,Brachylaenalone B,1824,C15H20O2    ,232
826,Khusien-12-al,1580,C15H22O    ,218
827,"Eudesma-4(15),7(11)-dien-8-one",1713,C15H22O    ,218
828,Elemenone,1589,C15H22O    ,218
829,b-Cedrene epoxide,1610,C15H24O    ,220
830,b-Panasinsen-5a-ol,1621,C15H24O    ,220
831,Eudesm-7(11)-en-4a-ol,1676,C15H26O    ,222
832,"5,8-Cyclocaryophyllan-4-ol",1514,C15H26O    ,222
833,Khusol,1769,C15H24O    ,220
834,cis-10-Hydroxycalamenene,1643,C15H22O    ,218
835,trans-10-Hydroxycalamenene,1635,C15H22O    ,218
836,Bryopterine A,1735,C16H20O3    ,260
837,Isoitalicene epoxide,1501,C15H24O    ,220
838,Italicene epoxide,1535,C15H24O    ,220
839,a-Agarofuran,1537,C15H24O    ,220
840,Longipin-3-en-10-ol,1560,C15H24O    ,220
841,Dihydrosesquicineol,1467,C15H28O    ,224
842,Dehydrosesquicineol,1466,C15H24O    ,220
843,Longicamphenilone,1549,C14H22O    ,206
844,Longicamphenilol,1578,C14H24O    ,208
845,Isobutyl angelate,1027,C9H16O2    ,156
846,Isoacorone,1774,C15H24O2    ,236
847,Dehydrosesquicineyl-12-ol,1707,C15H24O2    ,236
848,Dihydrobryopterine A,1763,C16H22O3    ,262
849,(E)-Nuciferal,1705,C15H20O    ,216
850,(Z)-Nuciferal,1695,C15H20O    ,216
851,Pinguisanene,1544,C15H20O    ,216
852,"(E)-Methyl 10-hydroxy-3,7,11-trimethyldodeca-2,6,11-trienoate",1930,C16H26O3    ,266
853,Dihydroagarofuran,1500,C15H26O    ,222
854,Isolongifolol,1717,C15H26O    ,222
855,(Z)-Nerolidol,1522,C15H26O    ,222
856,(E)-Nerolidol,1553,C15H26O    ,222
857,a-Cedrene oxide,1571,C15H24O    ,220
858,Caryolan-1-ol,1567,C15H26O    ,222
859,Thujopsan-2a-ol,1584,C15H26O    ,222
860,Curcerenone,1588,C15H18O2    ,230
861,a-Guaiol,1593,C15H26O    ,222
862,Viridiflorol,1592,C15H26O    ,222
863,Epicurcerenone,1593,C15H18O2    ,230
864,Carotol,1594,C15H26O    ,222
865,Cedrol,1603,C15H26O    ,222
866,12-epi-Cedrol,1620,C15H26O    ,222
867,1-epi-Cubenol,1623,C15H26O    ,222
868,ar-Turmerone,1643,C15H20O    ,216
869,3(15)-Cedren-4-ol,1647,C15H24O    ,220
870,a-Turmerone,1649,C15H22O    ,218
871,Patchouli alcohol,1661,C15H26O    ,222
872,(Z)-a-Santalol,1669,C14H22O    ,206
873,a-Bisabolol,1673,C15H26O    ,222
874,Acorenone B,1679,C15H24O    ,220
875,Germacrone,1684,C15H22O    ,218
876,Curcuphenol,1693,C15H22O    ,218
877,2-Butylfuran,869,C8H12O    ,124
878,Pinguisone,1705,C15H20O2    ,232
879,(Z)-b-Santalol,1702,C15H24O    ,220
880,Xanthorhizol,1732,C15H22O    ,218
881,cis-2-Hydroxycalamenene,1762,C15H22O    ,218
882,Furanogermenone,1770,C15H20O2    ,232
883,Alantolactone,1873,C15H20O2    ,232
884,Dihydroisoalantolactone,1875,C15H22O2    ,234
885,Frullanolide,1900,C15H20O2    ,232
886,Isoalantolactone,1912,C15H20O2    ,232
887,ent-Diplophyllolide,1937,C15H20O2    ,232
888,"Guaia-6,9-dien-4b-ol",1565,C15H24O    ,220
889,"Guaia-6,10(14)-diene-4b-ol",1610,C15H24O    ,220
890,Cedrenone,1722,C15H22O    ,218
891,8bH-Cedran-9-one,1608,C15H24O    ,220
892,Deodarone,1676,C15H24O2    ,236
893,Pogostol,1647,C15H26O    ,222
894,Dihydro-ar-turmerone,1570,C15H22O    ,218
895,Norpatchoulenol,1551,C14H22O    ,206
896,"Caryophyllan-2,6-a-oxide",1412,C15H26O    ,222
897,"Caryophyllen-2,6-b-oxide",1422,C15H26O    ,222
898,b-Atlantol (Isomer 1),1436,C15H24O    ,220
899,b-Atlantol (Isomer 2),1443,C15H24O    ,220
900,"1,11-Oxidocalamenene",1474,C15H20O    ,216
901,Furopelargone A,1517,C15H22O2    ,234
902,Isohumbertiol B,1522,C15H24O    ,220
903,Silphiperfolene-5-ol,1549,C15H24O    ,220
904,b-Funebrene epoxide,1591,C15H24O    ,220
905,b-Himachalene epoxide,1594,C15H24O    ,220
906,Copaborneol,1595,C15H26O    ,222
907,10-epi-Italicen-4-one,1615,C15H22O    ,218
908,ar-Bisabolol,1619,C15H22O    ,218
909,allo-Aromadendrene epoxide,1623,C15H24O    ,220
910,Amorph-4-en-10a-ol,1634,C15H26O    ,222
911,allo-Himachalol,1648,C15H26O    ,222
912,Farnesal (Isomer 1),1655,C15H24O    ,220
913,b-Sesquiphellandrone,1677,C15H22O    ,218
914,Aromadendran-14-ol,1679,C15H26O    ,222
915,Farnesal (Isomer 2),1683,C15H24O    ,220
916,Farnesal (Isomer 3),1707,C15H24O    ,220
917,Longifolol,1707,C15H26O    ,222
918,Sesquichamaenol,1744,C15H22O2    ,234
919,"(E,E)-Methyl farnesoate",1765,C16H26O2    ,250
920,trans-2-Hydroxycalamenene,1753,C15H22O    ,218
921,a-Santalol acetate,1756,C17H26O2    ,262
922,8-Acetoxyelemol,1759,C17H26O2    ,262
923,Nootkatone,1782,C15H22O    ,218
924,Striatol,1550,C15H26O    ,222
925,"Eremophila-1(10),11-dien-9b-ol",1552,C15H24O    ,220
926,Longipinanol,1559,C15H26O    ,222
927,Brachyl oxide,1599,C15H24O    ,220
928,Humulene epoxide 2,1602,C15H24O    ,220
929,Copaen-15-ol,1661,C15H24O    ,220
930,Isonaviculol,1743,C15H26O    ,222
931,Cyperenal,1741,C15H22O    ,218
932,g-Curcumen-15-al,1744,C15H22O    ,218
933,Brachylaenalone A,1802,C15H20O2    ,232
934,"Muurola-4,10(14)-dien-8a-ol",1594,C15H24O    ,220
935,"Cadina-1(10),4-dien-8a-ol",1637,C15H24O    ,220
936,Hexyl acetate,1006,C8H16O2    ,144
937,"Muurola-4,10(14)-dien-8b-ol",1675,C15H24O    ,220
938,(Z)-Nuciferol,1695,C15H22O    ,218
939,(Z)-g-Curcumen-12-ol,1701,C15H24O    ,220
940,(E)-Nuciferol,1715,C15H22O    ,218
941,(Z)-g-Curcumyl acetate,1767,C17H26O2    ,262
942,(Z)-Nuciferyl acetate,1793,C17H24O2    ,260
943,(Z)-Nuciferyl isobutyrate,1916,C19H28O2    ,288
944,(Z)-g-Curcumenyl isobutyrate,1920,C19H30O2    ,290
945,(Z)-Nuciferyl 2-methylbutyrate,2003,C20H30O2    ,302
946,(Z)-g-Curcumyl 2-methylbutyrate,2011,C20H32O2    ,304
947,Drim-8-en-7-one,1778,C15H24O    ,220
948,1-Oxo-a-longipinene,1639,C15H22O    ,218
949,g-Bicyclohomofarnesal,1784,C16H26O    ,234
950,Geosmin,1392,C12H22O    ,182
951,Muurol-4-en-6a-ol,1609,C15H26O    ,222
952,Veticadine oxide,1482,C15H24O    ,220
953,Cubenol,1630,C15H26O    ,222
954,4-epi-Cubebol,1490,C15H26O    ,222
955,"Muurol-4-en-3,8-dione",1753,C15H22O2    ,234
956,"3-Acetoxyamorpha-4,7(11)-dien-8-one",1950,C17H24O3    ,276
957,"(E)-4,8-Dimethylnona-1,3,7-triene",1103,C11H18    ,150
958,Geijerene,1139,C12H18    ,162
959,Albene,1154,C12H18    ,162
960,Trinoranastreptene,1197,C12H16    ,160
961,"1,4a-Dimethyl-1,2,3,4,4a,5,6,7-octahydro-naphthalene",1233,C12H20    ,164
962,Pregeijerene,1288,C12H18    ,162
963,"(Z)-2,6,10-Trimethylundeca-2,6-diene",1305,C14H26    ,194
964,Isocyclobazzanene,1319,C15H24    ,204
965,"8,9-Didehydrocycloisolongifolene",1320,C15H22    ,202
966,"(E)-2,6,10-Trimethylundeca-2,6-diene",1321,C14H26    ,194
967,Cyprotene,1322,C14H24    ,192
968,Presilphiperfol-1-ene,1325,C15H24    ,204
969,7aH-Silphiperfol-5-ene,1329,C15H24    ,204
970,"Brasila-5,10-diene",1335,C15H24    ,204
971,Bicycloax-4(15)-ene,1336,C15H24    ,204
972,Bicycloelemene,1338,C15H24    ,204
973,d-Elemene,1340,C15H24    ,204
974,"3,10-Dihydro-1,4-dimethylazulene",1342,C12H14    ,158
975,Presilphiperfol-7-ene,1342,C15H24    ,204
976,Pentalenene,1343,C15H24    ,204
977,African-5-ene,1350,C15H24    ,204
978,African-2(6)-ene,1350,C15H24    ,204
979,"Maali-1,3-diene",1347,C15H22    ,202
980,Silphin-1-ene,1350,C15H24    ,204
981,7bH-Silphiperfol-5-ene,1352,C15H24    ,204
982,a-Cubebene,1355,C15H24    ,204
983,Tamariscene,1355,C15H24    ,204
984,"Africa-1,5-diene",1355,C15H22    ,202
985,African-1-ene,1356,C15H24    ,204
986,Bicycloax-3-ene,1357,C15H24    ,204
987,"Silphiperfola-5,7(14)-diene",1360,C15H22    ,202
988,a-Longipinene,1360,C15H24    ,204
989,Clovene,1365,C15H24    ,204
990,Cyperadiene,1365,C15H22    ,202
991,Cyclomyltaylane,1366,C15H24    ,204
992,1-epi-a-Pinguisene,1367,C15H24    ,204
993,"Brasila-5(10),6-diene",1370,C15H24    ,204
994,Anastreptene,1373,C15H22    ,202
995,Capnell-9(12)-ene,1372,C15H24    ,204
996,a-Ylangene,1376,C15H24    ,204
997,"Isopatchoula-3,5-diene",1377,C15H22    ,202
998,Cyclosativene,1378,C15H24    ,204
999,Hirsutene,1378,C15H24    ,204
1000,a-Copaene,1379,C15H24    ,204
1001,a-Bourbonene,1378,C15H24    ,204
1002,Daucene,1380,C15H24    ,204
1003,Silphiperfol-6-ene,1378,C15H24    ,204
1004,Bourbon-7-ene,1381,C15H24    ,204
1005,a-Elemene,1381,C15H24    ,204
1006,"Isodauca-4,7(14)-diene",1381,C15H24    ,204
1007,Isoledene,1382,C15H24    ,204
1008,Protoillud-6-ene,1382,C15H24    ,204
1009,Longicyclene,1382,C15H24    ,204
1010,Modhephene,1383,C15H24    ,204
1011,"Pacifigorgia-1(9),10-diene",1384,C15H24    ,204
1012,3-epi-African-5-ene,1384,C15H24    ,204
1013,10-epi-Italicene,1384,C15H24    ,204
1014,"Asterisca-3(15),6-diene",1385,C15H24    ,204
1015,a-Funebrene,1385,C15H24    ,204
1016,b-Panasinsene,1385,C15H24    ,204
1017,Bicycloopposit-4-ene,1386,C15H24    ,204
1018,b-Bourbonene,1386,C15H24    ,204
1019,"Isodauca-4,6-diene",1385,C15H24    ,204
1020,African-2-ene,1387,C15H24    ,204
1021,7-epi-Sesquithujene,1387,C15H24    ,204
1022,b-Patchoulene,1388,C15H24    ,204
1023,a-Duprezianene,1388,C15H24    ,204
1024,b-Elemene,1389,C15H24    ,204
1025,a-Isocomene,1389,C15H24    ,204
1026,"1,5-di-epi-a-Bourbonene",1389,C15H24    ,204
1027,b-Cubebene,1390,C15H24    ,204
