LMPR0103880001,3-Gymnomitrene,-,C15H24   ,204.1878,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103880003,(+)-delta-selinene,"(8aR)-4,8a-dimethyl-6-(propan-2-yl)-1,2,3,7,8,8a-hexahydronaphthalene eudesma-4,6-diene",C15H24   ,204.1878,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010007,"2E,6Z-farnesal","3,7,11-trimethyldodeca-2Z,6E,10-trienal",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010012,"(2-trans,6-trans)-farnesal","(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trienal",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103130001,(+)-Bicyclohumulenone,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103140002,(+)-delta-Cuprenen-4alpha-ol,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103230001,-,"5-bromo-1-isopropyl-2,5a-dimethyl-decahydro-cyclopropa[a]inden-2-ol",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103250001,"(-)-1(10),11-Eremophiladien-9beta-ol",-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103270002,ent-9-Aristen-8alpha-ol,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103280002,"1beta,10beta-Epoxy-nardosinane",-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103370002,(+)-8-Drimen-7-one,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103560001,7(14)-Isodaucen-10-one,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103600002,(+)-2-Sterpurene-6-ol,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103660001,(-)-4-Acoren-3-one,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103700004,(+)-Khusimol,(+)-6(13)-zizene-12-ol,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103700007,albaflavenol,"(3S,3aR,6S)-3,7,7,8-tetramethyl-2,3,4,5,6,7-hexahydro-1H-3a,6-methanoazulen-1-ol",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103700008,(5R)-albaflavenol,"(1R,3S,3aR,6S)-3,7,7,8-tetramethyl-2,3,4,5,6,7-hexahydro-1H-3a,6-methanoazulen-1-ol",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103700009,(5S)-albaflavenol,"(1S,3S,3aR,6S)-3,7,7,8-tetramethyl-2,3,4,5,6,7-hexahydro-1H-3a,6-methanoazulen-1-ol",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103780002,14-Hydroxy-modhephene,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103790001,Suberosanone,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103800002,alpha-santalol,"(2Z)-5-[(2R,3R,4S)-2,3-dimethyltricyclo[2.2.1.0(2,6)]hept-3-yl]-2-methylpent-2-en-1-ol",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103800003,beta-santalol,"(2Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylidenebicyclo[2.2.1]hept-2-yl]pent-2-en-1-ol",C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103830001,"5,10-Epoxy-muurolane",-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103830003,3-Copaene-2-ol,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103840001,Ishwarol,-,C15H24O   ,220.1827,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103050003,Latia luciferin,"(1E)-2-methyl-4-(2,6,6-trimethylcyclohex-1-en-1-yl)but-1-enyl formate",C15H24O2   ,236.1776,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103250002,capsidiol,"(1R,3R,4S,4aR,6R)-4,4a-dimethyl-6-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalene-1,3-diol 1beta,3alpha,4betaH-eremophila-9,11-diene-1,3-diol",C15H24O2   ,236.1776,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103280001,(-)-Kanshone A,-,C15H24O2   ,236.1776,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103720001,"Capnell-9(12)-ene-8beta,10alpha-diol",-,C15H24O2   ,236.1776,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103600003,"(+)-2-Sterpurene-6,12,15-triol",-,C15H24O3   ,252.1725,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103810001,9-Hydroxy-helminthosporol,-,C15H24O3   ,252.1725,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103820001,Dendrobane A,-,C15H24O3   ,252.1725,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010001,"2E,6E-farnesol","2E,6E-farnesol",C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010005,Nerolidol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010006,"2E,6Z-farnesol","3,7,11-trimethyldodeca-2E,6Z,10-trien-1-ol",C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010008,"(2-cis,6-cis)-farnesol","(2Z,6Z)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010013,"(2-cis,6-trans)-farnesol","3,7,11-trimethyldodeca-2Z,6E,10-trien-1-ol",C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103030002,(R)-Sesquilavandulol,"5,9-dimethyl-2R-(prop-1-en-2-yl)deca-4E,8-dien-1-ol ",C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103060001,(-)-alpha-Bisabolol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103090009,germacradienol,"2-[(1R,2E,4S,7E)-4,8-dimethylcyclodeca-2,7-dien-1-yl]propan-2-ol",C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103240001,Argutenol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103310001,(-)-Valeranone,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103370001,(-)-Drimenol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103410007,guaiol,guai-1(5)-en-11-ol,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103460002,6-Valerene-11-ol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103470001,2-Africananol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103480002,Himachalane-2-en-6-ol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103480003,(+)-2-Himachalen-7-ol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103550001,(+)-8-Daucen-5-ol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103570001,(-)-Tamariscol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103690005,epi-cedrol,cedran-8-ol,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103690007,cedrol,(8R)-cedran-8-ol,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103700002,(-)-Prezizaanol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103750002,(-)-8beta-Presilphiperfolanol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103870002,Bourbonol,-,C15H26O   ,222.1984,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103530001,"(+)-14,15-Epoxy-thapsan-14-ol",-,C15H26O2   ,238.1933,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103710001,"Clovane-2beta,9alpha-diol",-,C15H26O2   ,238.1933,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103800001,"Campherene-2,13-diol",-,C15H26O2   ,238.1933,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010002,Farnesyl diphosphate,Farnesyl pyrophosphate,C15H28O7P2   ,382.131,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010003,Nerolidyl diphosphate,Nerolidyl pyrophosphate,C15H28O7P2   ,382.131,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010009,"2-cis,6-cis-farnesyl diphosphate","(2Z,6Z)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl trihydrogen diphosphate",C15H28O7P2   ,382.131,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010010,"2-cis,6-trans-farnesyl diphosphate","(2Z,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl trihydrogen diphosphate",C15H28O7P2   ,382.131,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010011,"2-trans,6-cis-farnesyl diphosphate","(2E,6Z)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl trihydrogen diphosphate",C15H28O7P2   ,382.131,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010023,farnesyl triphosphate,"3,7,11-trimethyldodeca-2,6,10-trien-1-yl tetrahydrogen triphosphate",C15H29O10P3   ,462.0974,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010024,-,"13-bromo-10R,11R-dichloro-7,11-dimethyl-3-methylene-4-oxo-6E,8E,12E-tridecatrienoic acid",C16H19BrCl2O3   ,407.9895,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010025,-,"13-bromo-10S,11R-dichloro-7,11-dimethyl-3-methylene-4-oxo-6E,8E,12E-tridecatrienoic acid",C16H19BrCl2O3   ,407.9895,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102070009,Gentiopicrin,-,C16H20O9   ,356.1107,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0103010027,-,"13-bromo-10R,11R-dichloro-7,11-dimethyl-3-methylene-4R-hydroxy-6E,8E,12E-tridecatrienoic acid",C16H21BrCl2O3   ,410.0051,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010026,-,"10S,11R-dichloro-7,11-dimethyl-3-methylene-4R-hydroxy-6E,8E,12-tridecatrienoic acid",C16H22Cl2O3   ,332.0946,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102070012,Monotropein,-,C16H22O11   ,390.1162,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0103520002,Acutifolane A,-,C16H22O3   ,262.1569,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103200001,Emmotin A,-,C16H22O4   ,278.1518,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR02020063,alhpa-tocopheronolactone,-,C16H22O4   ,278.1518,Prenol Lipids [PR],Quinones and hydroquinones [PR02],Vitamin E [PR0202]
LMPR0103490003,(+)-Vulgraon B,(+)-3-longipinen-5-one,C16H24   ,216.1878,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR02020062,alhpa-tocopheronic acid,-,C16H24O5   ,296.1624,Prenol Lipids [PR],Quinones and hydroquinones [PR02],Vitamin E [PR0202]
LMPR0102070023,8-Epiiridotrial glucoside,-,C16H24O8   ,344.1471,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070024,Iridotrial glucoside,-,C16H24O8   ,344.1471,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0103010004,Juvenile hormone III,-,C16H26O3   ,266.1882,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102070025,8-Epiiridodial glucoside,-,C16H26O7   ,330.1679,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070035,Iridodial glucoside,-,C16H26O7   ,330.1679,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102090060,(-)-menthyl beta-D-glucoside,"(1R,2S,5R)-5-methyl-2-(propan-2-yl)cyclohexyl beta-D-glucopyranoside",C16H30O6   ,318.2042,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0104120002,podocarpic acid,"12-hydroxypodocarpa-8,11,13-trien-16-oic acid",C17H22O3   ,274.1569,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0103410003,Matricin,-,C17H22O5   ,306.1467,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102070002,Secologanin,-,C17H24O10   ,388.137,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070016,Verbenalin,-,C17H24O10   ,388.137,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0103450004,Sugeonyl acetate,"8S-acetoxy-1,4R,9,9-tetramethyl-3,4,5,6,7,8-hexahydro-3a(R),7-methanoazulen-2-one",C17H24O3   ,276.1725,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102070001,Loganin,-,C17H26O10   ,390.1526,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070028,10-Hydroxyloganin,-,C17H26O11   ,406.1475,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0103640001,Botrydial,-,C17H26O5   ,310.178,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102070005,Deoxyloganin,-,C17H26O9   ,374.1577,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070020,8-Epideoxyloganin,-,C17H26O9   ,374.1577,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0103500005,5-(2-hydroxyethyl)isolongifol-4-ene,-,C17H28O   ,248.214,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103500008,5-(2-hydroxyethyl)isolongifol-5-ene,"2-[(1R,8S)-2,2,7,7-tetramethyltricyclo[6.2.1.0(1,6)]undec-5-en-5-yl]ethanol",C17H28O   ,248.214,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103350001,3beta-Acetoxy-4-oplopanone,-,C17H28O4   ,296.1988,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010014,"14:0(5Me[R],9Me[R],13Me)","5R,9R,13-trimethyl-tetradecanoic acid",C17H34O2   ,270.2559,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103500011,5-(1-oxopropan-2-yl)isolongifol-5-ene,"2-[(1S,8S)-2,2,7,7-tetramethyltricyclo[6.2.1.0(1,6)]undec-5-en-5-yl]propanal",C18H28O   ,260.214,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103500012,"4,5-(methanoxyethano)isolongifol-4-ene","(1S,12S)-2,2,11,11-tetramethyl-6-oxatetracyclo[10.2.1.0(1,10).0(4,9)]pentadec-4(9)-ene",C18H28O   ,260.214,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102070018,Lamioside,-,C18H28O11   ,420.1632,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0103500002,5-propylideneisolongifolane,"(1S,5E,8S)-2,2,7,7-tetramethyl-5-propylidenetricyclo[6.2.1.0(1,6)]undecane",C18H30   ,246.2348,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103500003,5-(1-hydroxypropan-2-yl)isolongifol-5-ene,"2-[(1R,8S)-2,2,7,7-tetramethyltricyclo[6.2.1.0(1,6)]undec-5-en-5-yl]propan-1-ol",C18H30O   ,262.2297,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103500004,5-(1-hydroxypropan-2-yl)isolongifol-4-ene,"2-[(1R,8S)-2,2,7,7-tetramethyltricyclo[6.2.1.0(1,6)]undec-4-en-5-yl]propan-1-ol",C18H30O   ,262.2297,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103500015,5-(2-methoxyethyl)isolongifol-5-ene,"(1R,8S)-5-(2-methoxyethyl)-2,2,7,7-tetramethyltricyclo[6.2.1.0(1,6)]undec-5-ene",C18H30O   ,262.2297,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103500010,5-(1-hydroxypropan-2-yl)isolongifolane,"5-[(1S,8S)-2,2,7,7-tetramethyltricyclo[6.2.1.0(1,6)]undec-5-yl]propan-1-ol",C18H32O   ,264.2453,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103090003,Deoxyelephantopin,-,C19H20O6   ,344.126,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103090004,Elephantopin,-,C19H20O7   ,360.1209,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0104170023,"2,3-Didehydrogibberellin A9",-,C19H22O4   ,314.1518,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170011,Gibberellin A51-catabolite,-,C19H22O5   ,330.1467,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170024,Gibberellin A7,-,C19H22O5   ,330.1467,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170028,Gibberellin A5,-,C19H22O5   ,330.1467,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170002,Gibberellin A3,-,C19H22O6   ,346.1416,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170012,Gibberellin A29-catabolite,-,C19H22O6   ,346.1416,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170013,Gibberellin A6,-,C19H22O6   ,346.1416,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170026,Gibberellin A34-catabolite,-,C19H22O6   ,346.1416,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170027,Gibberellin A8-catabolite,-,C19H22O7   ,362.1366,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170020,Gibberellin A9,-,C19H24O4   ,316.1675,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170004,Gibberellin A20,-,C19H24O5   ,332.1624,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170021,Gibberellin A4,-,C19H24O5   ,332.1624,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170022,Gibberellin A51,-,C19H24O5   ,332.1624,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170001,Gibberellin A1,-,C19H24O6   ,348.1573,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170025,Gibberellin A34,-,C19H24O6   ,348.1573,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170036,gibberellin A29,-,C19H24O6   ,348.1573,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104170005,Gibberellin A8,-,C19H24O7   ,364.1522,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0102060006,(+)-trans-(S)-allethrin,"(1S)-2-methyl-4-oxo-3-(prop-2-en-1-yl)cyclopent-2-en-1-yl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C19H26O3   ,302.1882,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102060007,(+)-trans-allethrin,"2-methyl-4-oxo-3-(prop-2-en-1-yl)cyclopent-2-en-1-yl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C19H26O3   ,302.1882,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102060008,(+)-trans-(R)-allethrin,"(1R)-2-methyl-4-oxo-3-(prop-2-en-1-yl)cyclopent-2-en-1-yl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C19H26O3   ,302.1882,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102060009,(-)-trans-allethrin,"2-methyl-4-oxo-3-(prop-2-en-1-yl)cyclopent-2-en-1-yl (1S,3S)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C19H26O3   ,302.1882,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102060010,(-)-trans-(R)-allethrin,"(1R)-2-methyl-4-oxo-3-(prop-2-en-1-yl)cyclopent-2-en-1-yl (1S,3S)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C19H26O3   ,302.1882,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102060011,(-)-trans-(S)-allethrin,"(1S)-2-methyl-4-oxo-3-(prop-2-en-1-yl)cyclopent-2-en-1-yl (1S,3S)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C19H26O3   ,302.1882,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102060012,(+)-cis-allethrin,"2-methyl-4-oxo-3-(prop-2-en-1-yl)cyclopent-2-en-1-yl (1R,3S)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C19H26O3   ,302.1882,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
